emotion,label,layer,alpha,prompt_idx,sample_idx,continuation,words,unique_fraction,max_word_fraction,keyword_hits,keyword_hit,matched_keywords
safe,pilot_base,0,0.0,5,2," The main character is playing with a bunch of people. The three of them work for the group.

Characters: The main character is played with a bunch of people. The three of them work for the group. The two girls are both playing with other people.

Character Type: The main character is a girl.

Background: The main character is played with a bunch of",64.0,0.390625,0.140625,,,
safe,pilot_base,0,0.0,5,3," A female character, a woman, standing.

Scene: A group of girls.

Scene: A man in his late twenties.

Scene: A group of men on a bus.

Scene: A group of men.

Scene: A group of men.

Scene: A group of men.

Scene: A group of men.

",46.0,0.3695652173913043,0.21739130434782608,,,
safe,pilot_base,0,0.0,6,0,"

A woman opens the door to an area she hasn’t seen before.

Scene:

The person she opens the door to is very confused. She says to the first person she opens the door, “Don’t come near me. I am your husband. We have a big problem. I am your husband. We are going to have a big problem.”

",60.0,0.5666666666666667,0.08333333333333333,,,
safe,pilot_base,0,0.0,6,1," A scene for a short scene about someone opening a door they had never noticed before.

*Note: Scene title has been edited in order to fit into the short scene.

Sophie and the three little kids

When we had finished watching the first few minutes of this story we were really in awe of Sophie's talent, she was very imaginative and made lots of fun",65.0,0.7846153846153846,0.06153846153846154,,,
safe,pilot_base,0,0.0,6,2," Caught the last of my people (my people in my mind) and took me to a small place called a ""room"" that was to be the ""window"" to our world, a window where I could watch the world unfold in my mind. And from that window I had to see the first things I thought of; the person who was telling me that he'd seen me, and I",68.0,0.5735294117647058,0.07352941176470588,,,
safe,pilot_base,0,0.0,6,3,"

You have a door.

You opened it.

You saw something inside and closed it.

You had nothing.

Scene:

You had a door.

You saw something in the room.

You were afraid.

Scene:

You were afraid.

You were afraid you could be anyone.

Scene:
",43.0,0.5116279069767442,0.23255813953488372,,,
safe,pilot_base,0,0.0,7,0," a short scene of a person walking through town at night.

Scene: A short scene of a person walking through town at night.

Scene: A short scene of a person walking through town at night.

Scene: A short scene of a person walking through town at night.

Scene: A short scene of a person walking through town at night.

Scene:",60.0,0.16666666666666666,0.16666666666666666,,,
safe,pilot_base,0,0.0,7,1," The woman walks by a convenience store.

Re-reading: Scene: A woman is carrying a suitcase.

Scene: A woman is carrying a suitcase.

Re-reading: Scene: A woman walks by the town swimming pool.

Scene: A woman is carrying a suitcase.

Scene: A woman is carrying a suitcase.

Scene: A woman is",52.0,0.3076923076923077,0.21153846153846154,,,
safe,pilot_base,0,0.0,7,2," A street vendor in an old grocery store with two women and three children.

Act 3 Scene: Two men talk to a young girl named M.

Scene: The men sit in the kitchen talking about the grocery store.

Scene: The women watch the men talk to M.

Scene: A young woman walks to the men in the grocery store.

Scene:",59.0,0.5254237288135594,0.11864406779661017,,,
safe,pilot_base,0,0.0,7,3," ""Nigeria,"" with a large group of people. (See photos.)

""Nigeria,"" with a large group of people. (See photos.)

Scene: ""Nigeria,"" with a large group of people. (See photos.)

""Nigeria,"" with a large group of people. (See photos.)

Scene: ""Nigeria",39.0,0.2564102564102564,0.1282051282051282,,,
safe,pilot_base,0,0.0,8,0,"

The Scene:

Scene:

When the teacher leaves class, the Teacher is sitting in the middle of the class, with no one else near her, looking away. He's not interested in what she's saying.

Scene:

Scene:

The Teacher is sitting in the same place in his class, with no one else near his. He's not",54.0,0.5185185185185185,0.12962962962962962,,,
safe,pilot_base,0,0.0,8,1,"

Scene 1:

Scene 2:

Scene 3:

Scene 4:

Scene 5:

Scene 6:

Scene 7:

Scene 8:

Scene 9:

Scene 10:

Scene 11:

Scene 12:

Scene 13:

Scene 14:

Scene 15:

Scene 16:",16.0,0.0625,1.0,,,
safe,pilot_base,0,0.0,8,2," Saved in the middle of the scene in the middle of a scene.

_The teacher says, ""In what time did you learn that sentence last?""_

_The student looks down at his notebook. ""That was about six weeks ago.""_

_""I would have liked that sentence to be a little shorter.""_

_The teacher says, ""I guess that means",56.0,0.6785714285714286,0.10714285714285714,,,
safe,pilot_base,0,0.0,8,3," This scene has several parts and multiple different backgrounds. The part where the teacher and the students talk and listen to the student. The part where there are many different backgrounds and there is a lot of time in between. The students are trying to look up the story in the script. The students are struggling to complete the scene. It is a long scene.

Scene: This scene has two parts",71.0,0.5352112676056338,0.14084507042253522,,,
safe,pilot_base,0,0.0,9,0," A short scene in a short story about someone discovering that an ordinary object matters.

Scene: A short scene in a short story about someone discovering that an ordinary object matters.

Scene: A short scene in a short story about someone discovering that an ordinary object matters.

Scene: A short scene in a short story about someone discovering that an ordinary object matters.

Scene:",64.0,0.203125,0.125,,,
safe,pilot_base,0,0.0,9,1,"

A:

You want the person to be the main character and the object to be the secondary character.
In your scene, make sure that when you have characters named, that is at least 1 character in each one (including the object). The object names are a bit more difficult to get right than the person names. If you can figure out how to get these names, and",66.0,0.6363636363636364,0.10606060606060606,,,
safe,pilot_base,0,0.0,9,2,"

""Oh, that's just a picture"" (N.B., I'm thinking of an object that is a small black dot. But who knows what else it may be that is in the picture. I want to think that it might be something that I could make into a character who lives in that particular place and not go there. Then I'd be able to talk to him and",66.0,0.7424242424242424,0.07575757575757576,,,
safe,pilot_base,0,0.0,9,3,"

I would love to see what a scene would look like like if it were a scene.

""Oh, you have a good time, dear; I will play for you with this lovely picture.

""And now I wish you would take a second look at this drawing. I do not believe there are two of these things, and I feel quite sure that it will be",65.0,0.7230769230769231,0.07692307692307693,,,
safe,pilot_safe_l16_a4.0,16,4.0,0,0,"

A beautiful day has turned into a beautiful evening. The air is cool and the birds on the trees are chirping. The wind blows through the trees and the morning brings the scent of sweet, fragrant air with it. The smell of the leaves is rich and fragrant, the smell of the earth brings with it the scent of the autumn leaves. The breeze is refreshing and gentle.",68.0,0.5294117647058824,0.20588235294117646,,,
safe,pilot_safe_l16_a4.0,16,4.0,0,1," A light in the window of a quiet house.

A child, seated on the seat of the sofa, a child who can play with toys in the play of light and soft greenery. The warmth of the afternoon’s breeze. The soft sounds of quiet children and birds.

The soft gentle summer breeze, rustling the leaves, the summer breeze.

The warm fall",62.0,0.5483870967741935,0.1774193548387097,,,
safe,pilot_safe_l16_a4.0,16,4.0,0,2,"The old house, with the children and dog. The light from the window is soft and warm in the morning air.

The weather is pleasant, with a warm welcome that comes only with the setting sun. The sounds of the city are clear and the sounds of the water are calm and peaceful. In the morning the quiet and the fragrance of the flowers in the garden and the sound of the",72.0,0.5277777777777778,0.25,,,
safe,pilot_safe_l16_a4.0,16,4.0,0,3,"

Hanging out in a comfortable setting makes the evening all about making friends and bonding with people close to home. These are the things that are so welcome in the warmth of a comfortable house, and the simple comforts of the surrounding countryside, which is a favorite place to listen to music, the sounds of birds and birdsong, and the sound of insects.

The cozy, light",66.0,0.696969696969697,0.12121212121212122,,,
